# Converted from POSCAR to lammps format

1980 atoms
1 atom types

0.000000   28.481159   xlo xhi
0.000000   28.481159   ylo yhi
0.000000   28.481159   zlo zhi

  0.000000    0.000000    0.000000   xy xz yz

Atoms

 223  1      5.696232 5.696232 5.696232
 224  1      5.696232 5.696232 8.544348
 225  1      5.696232 5.696232 11.392464
 226  1      5.696232 5.696232 14.240580
 227  1      5.696232 5.696232 17.088696
 228  1      5.696232 5.696232 19.936811
 229  1      5.696232 5.696232 22.784927
 230  1      5.696232 5.696232 25.633043
 231  1      5.696232 8.544348 0.000000
 232  1      5.696232 8.544348 2.848116
 233  1      5.696232 8.544348 5.696232
 234  1      5.696232 8.544348 8.544348
 235  1      5.696232 8.544348 11.392464
 236  1      5.696232 8.544348 14.240580
 237  1      5.696232 8.544348 17.088696
 238  1      5.696232 8.544348 19.936811
 239  1      5.696232 8.544348 22.784927
 240  1      5.696232 8.544348 25.633043
 241  1      5.696232 11.392464 0.000000
 242  1      5.696232 11.392464 2.848116
 243  1      5.696232 11.392464 5.696232
 244  1      5.696232 11.392464 8.544348
 245  1      5.696232 11.392464 11.392464
 246  1      5.696232 11.392464 14.240580
 247  1      5.696232 11.392464 17.088696
 248  1      5.696232 11.392464 19.936811
 249  1      5.696232 11.392464 22.784927
 250  1      5.696232 11.392464 25.633043
 251  1      5.696232 14.240580 0.000000
 252  1      5.696232 14.240580 2.848116
 253  1      5.696232 14.240580 5.696232
 254  1      5.696232 14.240580 8.544348
 255  1      5.696232 14.240580 11.392464
 256  1      5.696232 14.240580 14.240580
 257  1      5.696232 14.240580 17.088696
 258  1      5.696232 14.240580 19.936811
 259  1      5.696232 14.240580 22.784927
 260  1      5.696232 14.240580 25.633043
 261  1      5.696232 17.088696 0.000000
 262  1      5.696232 17.088696 2.848116
 263  1      5.696232 17.088696 5.696232
 264  1      5.696232 17.088696 8.544348
 265  1      5.696232 17.088696 11.392464
 266  1      5.696232 17.088696 14.240580
 267  1      5.696232 17.088696 17.088696
 268  1      5.696232 17.088696 19.936811
 269  1      5.696232 17.088696 22.784927
 270  1      5.696232 17.088696 25.633043
 271  1      5.696232 19.936811 0.000000
 272  1      5.696232 19.936811 2.848116
 273  1      5.696232 19.936811 5.696232
 274  1      5.696232 19.936811 8.544348
 275  1      5.696232 19.936811 11.392464
 276  1      5.696232 19.936811 14.240580
 277  1      5.696232 19.936811 17.088696
 278  1      5.696232 19.936811 19.936811
 279  1      5.696232 19.936811 22.784927
 280  1      5.696232 19.936811 25.633043
 281  1      5.696232 22.784927 0.000000
 282  1      5.696232 22.784927 2.848116
 283  1      5.696232 22.784927 5.696232
 284  1      5.696232 22.784927 8.544348
 285  1      5.696232 22.784927 11.392464
 286  1      5.696232 22.784927 14.240580
 287  1      5.696232 22.784927 17.088696
 288  1      5.696232 22.784927 19.936811
 289  1      5.696232 22.784927 22.784927
 290  1      5.696232 22.784927 25.633043
 291  1      5.696232 25.633043 0.000000
 292  1      5.696232 25.633043 2.848116
 293  1      5.696232 25.633043 5.696232
 294  1      5.696232 25.633043 8.544348
 295  1      5.696232 25.633043 11.392464
 296  1      5.696232 25.633043 14.240580
 297  1      5.696232 25.633043 17.088696
 298  1      5.696232 25.633043 19.936811
 299  1      5.696232 25.633043 22.784927
 300  1      5.696232 25.633043 25.633043
 301  1      8.544348 0.000000 0.000000
 302  1      8.544348 0.000000 2.848116
 303  1      8.544348 0.000000 5.696232
 304  1      8.544348 0.000000 8.544348
 305  1      8.544348 0.000000 11.392464
 306  1      8.544348 0.000000 14.240580
 307  1      8.544348 0.000000 17.088696
 308  1      8.544348 0.000000 19.936811
 309  1      8.544348 0.000000 22.784927
 310  1      8.544348 0.000000 25.633043
 311  1      8.544348 2.848116 0.000000
 312  1      8.544348 2.848116 2.848116
 313  1      8.544348 2.848116 5.696232
 314  1      8.544348 2.848116 8.544348
 315  1      8.544348 2.848116 11.392464
 316  1      8.544348 2.848116 14.240580
 317  1      8.544348 2.848116 17.088696
 318  1      8.544348 2.848116 19.936811
 319  1      8.544348 2.848116 22.784927
 320  1      8.544348 2.848116 25.633043
 321  1      8.544348 5.696232 0.000000
 322  1      8.544348 5.696232 2.848116
 323  1      8.544348 5.696232 5.696232
 324  1      8.544348 5.696232 8.544348
 325  1      8.544348 5.696232 11.392464
 326  1      8.544348 5.696232 14.240580
 327  1      8.544348 5.696232 17.088696
 328  1      8.544348 5.696232 19.936811
 329  1      8.544348 5.696232 22.784927
 330  1      8.544348 5.696232 25.633043
 331  1      8.544348 8.544348 0.000000
 332  1      8.544348 8.544348 2.848116
 333  1      8.544348 8.544348 5.696232
 334  1      8.544348 8.544348 8.544348
 335  1      8.544348 8.544348 11.392464
 336  1      8.544348 8.544348 14.240580
 337  1      8.544348 8.544348 17.088696
 338  1      8.544348 8.544348 19.936811
 339  1      8.544348 8.544348 22.784927
 340  1      8.544348 8.544348 25.633043
 341  1      8.544348 11.392464 0.000000
 342  1      8.544348 11.392464 2.848116
 343  1      8.544348 11.392464 5.696232
 344  1      8.544348 11.392464 8.544348
 345  1      8.544348 11.392464 11.392464
 346  1      8.544348 11.392464 14.240580
 347  1      8.544348 11.392464 17.088696
 348  1      8.544348 11.392464 19.936811
 349  1      8.544348 11.392464 22.784927
 350  1      8.544348 11.392464 25.633043
 351  1      8.544348 14.240580 0.000000
 352  1      8.544348 14.240580 2.848116
 353  1      8.544348 14.240580 5.696232
 354  1      8.544348 14.240580 8.544348
 355  1      8.544348 14.240580 11.392464
 356  1      8.544348 14.240580 14.240580
 357  1      8.544348 14.240580 17.088696
 358  1      8.544348 14.240580 19.936811
 359  1      8.544348 14.240580 22.784927
 360  1      8.544348 14.240580 25.633043
 361  1      8.544348 17.088696 0.000000
 362  1      8.544348 17.088696 2.848116
 363  1      8.544348 17.088696 5.696232
 364  1      8.544348 17.088696 8.544348
 365  1      8.544348 17.088696 11.392464
 366  1      8.544348 17.088696 14.240580
 367  1      8.544348 17.088696 17.088696
 368  1      8.544348 17.088696 19.936811
 369  1      8.544348 17.088696 22.784927
 370  1      8.544348 17.088696 25.633043
 371  1      8.544348 19.936811 0.000000
 372  1      8.544348 19.936811 2.848116
 373  1      8.544348 19.936811 5.696232
 374  1      8.544348 19.936811 8.544348
 375  1      8.544348 19.936811 11.392464
 376  1      8.544348 19.936811 14.240580
 377  1      8.544348 19.936811 17.088696
 378  1      8.544348 19.936811 19.936811
 379  1      8.544348 19.936811 22.784927
 380  1      8.544348 19.936811 25.633043
 381  1      8.544348 22.784927 0.000000
 382  1      8.544348 22.784927 2.848116
 383  1      8.544348 22.784927 5.696232
 384  1      8.544348 22.784927 8.544348
 385  1      8.544348 22.784927 11.392464
 386  1      8.544348 22.784927 14.240580
 387  1      8.544348 22.784927 17.088696
 388  1      8.544348 22.784927 19.936811
 389  1      8.544348 22.784927 22.784927
 390  1      8.544348 22.784927 25.633043
 391  1      8.544348 25.633043 0.000000
 392  1      8.544348 25.633043 2.848116
 393  1      8.544348 25.633043 5.696232
 394  1      8.544348 25.633043 8.544348
 395  1      8.544348 25.633043 11.392464
 396  1      8.544348 25.633043 14.240580
 397  1      8.544348 25.633043 17.088696
 398  1      8.544348 25.633043 19.936811
 399  1      8.544348 25.633043 22.784927
 400  1      8.544348 25.633043 25.633043
